측정 연도,측정 월,측정 일자,정점명,위도,경도,날씨,수심,수층,투명도,수질평가지수(WQI)등급,수온,염분,수소이온농도,용존산소량,화학적산소요구량,암모니아성질소,아질산성질소,질산성질소,용존무기질소,총질소,용존무기인,총인,규산규소,부유물질,클로로필에이
2021,02,2021-02-14,조천3,33.560556,126.666389,맑음,30,표층,10,2,15.04,34.6,8.29,8.84,0.9,0.88,3.4,47.63,51.91,149.91,9.11,9.64,181.97,24.8,9.22
2021,02,2021-02-14,표선1,33.280833,126.7675,맑음,38,표층,12,1,15.76,34.53,8.26,8.95,0.66,2.65,4.07,57.04,63.76,158.51,9.24,16.9,204.23,20.4,1.46
2021,02,2021-02-14,표선2,33.325556,126.865556,맑음,20,표층,10,1,15.52,34.62,8.27,8.24,1.01,0.25,4.1,57.43,61.78,128.37,9.08,14.2,284.76,18.45,1.44
2021,02,2021-02-14,서귀포1,33.2625,126.661111,맑음,43,저층,13,1,15.78,34.63,8.24,8.81,0.85,5.88,3.56,49.78,59.22,151.2,7.75,10.39,154.06,25.6,0.57
2021,02,2021-02-14,서귀포2,33.229444,126.4125,맑음,32,저층,12,1,15.59,34.62,8.23,9.18,0.77,2.81,3.67,51.35,57.83,162.93,16.83,18.29,146.72,43,1.2
2021,02,2021-02-14,서귀포3,33.229444,126.566944,맑음,21,저층,11.5,1,15.77,34.62,8.26,9.26,0.56,3.5,3.05,42.73,49.28,129.78,10.17,13.8,390.4,22.2,0.79
2021,02,2021-02-14,성산포1,33.48,126.938611,맑음,15,저층,7.5,1,14.86,34.67,8.28,8.81,0.88,1.27,4.3,60.17,65.74,142.45,7.32,16.86,162.23,19.05,0.59
2021,02,2021-02-14,성산포2,33.411389,126.938611,맑음,48,저층,10,1,14.75,34.66,8.27,9.13,0.93,1.2,3.72,52.14,57.06,146.93,10.04,13.21,191.55,22.2,0.47
2021,02,2021-02-14,조천1,33.5375,126.855556,맑음,16,저층,9,1,14.75,34.63,8.27,8.41,0.8,4.79,3.18,44.49,52.46,106.95,8.46,14.26,285.43,18.5,1.38
2021,02,2021-02-14,조천2,33.573889,126.732778,맑음,43,저층,9,1,14.87,34.65,8.27,8.38,0.85,0.22,4.33,60.56,65.11,131.49,12.4,14.29,463.32,19.8,0.56
2021,02,2021-02-14,조천3,33.560556,126.666389,맑음,30,저층,10,2,14.96,34.62,8.28,8.66,0.93,0.46,3.68,51.55,55.69,95.4,8.09,9.15,304.56,22,0.77
2021,02,2021-02-14,표선1,33.280833,126.7675,맑음,38,저층,12,1,15.68,34.56,8.27,8.54,0.9,0.01,3.33,46.65,49.99,307.52,8.96,14.57,182.9,30.2,1.38
2021,02,2021-02-14,표선2,33.325556,126.865556,맑음,20,저층,10,1,15.49,34.62,8.27,8.79,1.17,1.05,3.15,44.1,48.3,109.62,8.74,11.72,183.57,19.55,1
2020,11,2020-11-09,대정1,33.2025,126.251667,맑음,19,표층,7.2,3,20.94,34.27,8.36,10.99,1.26,7.34,2,36.6,45.93,132.93,9.3,13.95,152.52,4.15,0.72
2020,11,2020-11-09,대정2,33.22,126.3275,맑음,28,표층,9.9,1,21.51,34.37,8.38,8.46,0.58,13.82,1.16,11.69,26.67,115.19,10.11,13.18,97.55,2.6,0.63
2020,11,2020-11-09,대정3,33.237778,126.202778,맑음,27,표층,7.5,2,20.53,34.25,8.35,4.89,0.63,6.8,2.49,49.17,58.46,156.51,11.66,16.28,168.22,2.85,0.73
2020,11,2020-11-09,서귀포1,33.2625,126.661111,맑음,30,표층,7.7,1,21.73,34.3,8.4,7.72,0.8,3.26,1.13,36.41,40.81,94.26,4.28,10.76,236.99,3,0.92
2020,11,2020-11-09,서귀포2,33.229444,126.4125,맑음,23,표층,7.8,1,21.21,34.29,8.5,6.54,1.31,4.19,1.33,16.9,22.41,98.46,7.97,10.57,118.52,4.65,0.9
2020,11,2020-11-09,서귀포3,33.229444,126.566944,맑음,48,표층,7.5,1,21.89,34.34,8.39,8.03,1.11,2.62,0.92,10.75,14.29,97.93,7.1,11.63,92.79,5.7,1.1
2020,11,2020-11-09,성산포1,33.48,126.938611,맑음,16,표층,7.9,2,19.46,33.37,8.35,8.25,0.5,1.5,2.74,26.25,30.49,133.73,9.92,10.14,165.59,4.05,1.63
2020,11,2020-11-09,성산포2,33.411389,126.938611,맑음,46,표층,8.2,1,20.14,33.64,8.38,8.24,0.61,0.42,2.98,20.08,23.48,111.44,10.26,11.32,142.58,3.3,1.16
2020,11,2020-11-09,제주1,33.526944,126.532778,맑음,16,표층,7,2,18.17,31.42,8.33,8.88,0.71,8.09,2.52,125.75,136.36,273.38,12.03,20.4,662.98,3.5,0.83
2020,11,2020-11-09,제주2,33.500556,126.427778,맑음,27,표층,6.7,3,18.44,32.28,8.35,8.84,1.01,4.62,4.14,65.51,74.27,170.7,10.39,12.99,321.94,13.15,3.94
2020,11,2020-11-09,제주3,33.533889,126.568333,맑음,17,표층,8.2,2,18.07,31.67,8.35,9.96,0.95,1.71,2.72,191.95,196.38,303.51,13.83,20.65,1075.65,3.85,0.81
2020,11,2020-11-09,조천1,33.5375,126.855556,맑음,17,표층,9.5,2,18.36,32.44,8.36,8.61,1.59,1.9,1.33,13.22,16.45,163.73,5.7,13.55,96.63,8.2,1.85
2020,11,2020-11-09,조천2,33.573889,126.732778,맑음,42,표층,9.4,2,18.28,32.26,8.37,8.51,1.04,11.63,1.5,12.18,25.31,176.55,11.04,14.88,102.9,8.5,2.96
2020,11,2020-11-09,조천3,33.560556,126.666389,맑음,27,표층,9.5,2,18.25,32.19,8.35,8.38,1.31,0.18,1.47,11.76,13.41,148.97,7.6,11.72,94.42,5.05,2.62
2020,11,2020-11-09,표선1,33.280833,126.7675,맑음,40,표층,9.7,1,21.07,34.19,8.37,7.24,0.58,4.21,3.4,31.61,39.23,128,11.41,11.81,159.12,3.15,1.15
2020,11,2020-11-09,표선2,33.325556,126.865556,맑음,30,표층,9.8,1,20.51,33.95,8.37,7.98,1.11,1.57,2.65,19.77,23.98,103.32,9.3,10.39,120.85,2.3,1.51
2020,11,2020-11-09,한림1,33.376111,126.185,맑음,25,표층,6.9,3,20.19,34.05,8.35,5.31,1.23,1.23,3.49,32.7,37.42,126.6,8.59,12.8,162.12,4.45,0.88
2020,11,2020-11-09,한림2,33.463056,126.274444,맑음,31,표층,6.8,2,18.99,32.88,8.35,8.25,0.88,0.88,2.95,25.35,29.19,131.66,2.79,11.38,169.26,12.9,1.13
2020,11,2020-11-09,한림3,33.294444,126.16,맑음,26,표층,7.4,2,19.89,34.1,8.34,5.97,1.26,2.98,2.32,34.48,39.79,117.19,10.14,11.47,143.84,5.45,0.81
2020,11,2020-11-09,대정1,33.2025,126.251667,맑음,19,저층,7.2,3,21,34.29,8.34,5.15,1.24,5.57,1.82,30.13,37.52,112.04,10.01,11.87,134.76,4.6,0.95
2020,11,2020-11-09,대정2,33.22,126.3275,맑음,28,저층,9.9,1,21.54,34.37,8.32,7.67,1.29,1.18,1.27,12.96,15.41,116.84,9.11,12.71,109.93,2.05,0.86
2020,11,2020-11-09,대정3,33.237778,126.202778,맑음,27,저층,7.5,2,20.53,34.25,8.34,6.02,1.26,12.7,2.73,49.91,65.34,133.41,12.59,12.8,175.92,3,0.72
2020,11,2020-11-09,서귀포1,33.2625,126.661111,맑음,30,저층,7.7,1,21.81,34.27,8.34,7.64,1.38,10.05,1.54,22.12,33.71,95.69,9.95,10.79,158.82,4.85,1.04
2020,11,2020-11-09,서귀포2,33.229444,126.4125,맑음,23,저층,7.8,1,21.23,34.29,8.42,8.57,1.28,11.23,1.25,14.91,27.38,121.95,10.26,12.06,116.31,8.5,1.04
2020,11,2020-11-09,서귀포3,33.229444,126.566944,맑음,48,저층,7.5,1,21.84,34.3,8.34,7.24,0.95,5.04,0.97,10.01,16.02,114.87,10.23,11.16,91.31,3.95,0.95
2020,11,2020-11-09,성산포1,33.48,126.938611,맑음,16,저층,7.9,2,20.57,33.93,8.34,8.22,0.81,8.53,3.68,22.37,34.58,134.04,8.37,11.01,132.64,3.45,1.3
2020,11,2020-11-09,성산포2,33.411389,126.938611,맑음,46,저층,8.2,1,20.06,33.87,8.29,8.42,0.85,4.45,3.28,20.41,28.14,163.87,11.07,14.2,138.85,5.75,1.75
2020,11,2020-11-09,제주1,33.526944,126.532778,맑음,16,저층,7,2,19.41,33.15,8.34,8.63,0.96,19.85,2.73,90.62,113.2,220.22,10.51,16.28,498.74,6.3,1.53
2020,11,2020-11-09,제주2,33.500556,126.427778,맑음,27,저층,6.7,3,20.39,34.02,8.33,8.49,2.08,19.29,3.68,42.6,65.58,174.12,10.79,14.54,183.4,5.9,3.72
2020,11,2020-11-09,제주3,33.533889,126.568333,맑음,17,저층,8.2,2,19.59,33.19,8.33,8.83,1.75,16.46,1.97,69.45,87.89,162.02,9.55,11.25,410.45,6.7,2.4
2020,11,2020-11-09,조천1,33.5375,126.855556,맑음,17,저층,9.5,2,18.32,32.44,8.35,8.37,1.79,6.36,2.3,20.38,29.04,154.2,10.6,11.56,146.52,8.35,1.51
2020,11,2020-11-09,조천2,33.573889,126.732778,맑음,42,저층,9.4,2,19.73,33.25,8.29,8.35,1.51,10.46,1.51,12.1,24.07,151.05,8.22,11.63,106.57,4.1,2.42
2020,11,2020-11-09,조천3,33.560556,126.666389,맑음,27,저층,9.5,2,19.65,33.18,8.32,8.36,0.25,19.77,1.34,10.54,31.65,146.51,6.26,12.46,84.95,7.9,2
2020,11,2020-11-09,표선1,33.280833,126.7675,맑음,40,저층,9.7,1,21.06,34.18,8.34,7.55,0.86,16.52,3.49,31.5,51.51,133.76,9.61,10.23,157.56,4.1,1.18
2020,11,2020-11-09,표선2,33.325556,126.865556,맑음,30,저층,9.8,1,20.64,33.97,8.29,7.6,0.95,3.56,3.05,22.85,29.46,150.18,10.08,13.11,134.06,4.3,1.57
2020,11,2020-11-09,한림1,33.376111,126.185,맑음,25,저층,6.9,3,20.25,34.06,8.35,5.19,1.43,17.81,3.51,40.53,61.85,205.37,11.75,19.13,169.57,4.9,0.21
2020,11,2020-11-09,한림2,33.463056,126.274444,맑음,31,저층,6.8,2,20.61,34.17,8.33,8.29,1.46,11.27,3.37,31.72,46.37,174.54,11.81,13.36,143,8.25,1.11
2020,11,2020-11-09,한림3,33.294444,126.16,맑음,26,저층,7.4,2,19.81,34.1,8.33,6.09,0.7,6.33,3.23,49.53,59.09,133.43,13.27,14.17,200.56,5,0.66
2020,08,2020-08-19,대정1,33.2025,126.251667,맑음,18,표층,13.7,1,27.2,32.08,8.39,7.96,1.75,13.4,0.14,2.72,16.25,135.18,0.01,7.53,117.1,5.6,0.25
2020,08,2020-08-19,대정2,33.22,126.3275,맑음,27,표층,9.4,2,27.06,32.07,8.39,7.51,1.95,36.11,0.22,1.34,37.67,99.61,0.01,8.06,85.4,4.85,0.71
2020,08,2020-08-19,대정3,33.237778,126.202778,맑음,26,표층,10.2,1,26.11,32.29,8.38,8.68,2.36,27.03,0.29,4.28,31.61,104.96,0.01,8.84,104.19,3.55,1.21
2020,08,2020-08-19,서귀포1,33.2625,126.661111,맑음,28,표층,7.8,2,29.33,31.11,8.51,7.82,2.18,4.02,0.8,13.13,17.95,168.88,0.12,9.86,212.58,5.35,2.08
2020,08,2020-08-19,서귀포2,33.229444,126.4125,맑음,22,표층,8.3,1,27.3,32.03,8.43,7.78,2.04,15.65,0.46,3.16,19.28,164.74,0.09,9.36,89.38,4.1,0.72
2020,08,2020-08-19,서귀포3,33.229444,126.566944,맑음,49,표층,11.5,3,28.49,31.92,8.48,7.05,1.97,0.5,2.07,5.46,8.04,142.44,0.65,8.9,119.22,2.8,0.4
2020,08,2020-08-19,성산포1,33.48,126.938611,맑음,16,표층,14.7,1,26.4,32.04,8.41,7.19,1.06,14.2,0.53,6.38,21.11,124.32,0.01,8.74,144.56,2.3,0.49
2020,08,2020-08-19,성산포2,33.411389,126.938611,맑음,45,표층,8.2,2,27.11,31.88,8.45,7.56,1.35,8.61,0.01,0.27,8.89,131.43,0.01,10.26,43.32,5.1,1.44
2020,08,2020-08-19,제주1,33.526944,126.532778,맑음,15,표층,12.8,1,26.88,31.85,8.45,6.7,1.43,34.22,0.04,0.7,34.96,128.53,0.01,10.39,222.29,2.2,0.55
2020,08,2020-08-19,제주2,33.500556,126.427778,맑음,26,표층,9.8,1,26.82,31.98,8.44,7.6,1.06,13.41,0.18,0.85,14.45,136.42,0.01,10.91,179.7,3.25,0.98
2020,08,2020-08-19,제주3,33.533889,126.568333,맑음,19,표층,12.7,1,27.36,31.86,8.43,7.29,1.14,34.15,0.03,0.53,34.71,143.88,0.01,11.25,226.8,2.9,0.83
2020,08,2020-08-19,조천1,33.5375,126.855556,맑음,14,표층,13.2,1,26.65,31.94,8.43,6.85,1.48,43.41,0.55,7.99,51.95,121.24,6.54,8,204.09,2.75,0.4
2020,08,2020-08-19,조천2,33.573889,126.732778,맑음,42,표층,15.7,3,27.05,31.82,8.45,7.16,2.29,49.64,0.15,0.64,50.44,111.64,0.03,7.19,143.36,3.15,0.26
2020,08,2020-08-19,조천3,33.560556,126.666389,맑음,29,표층,12.7,2,25.93,32.05,8.43,7.21,1.6,14.74,0.38,9.1,24.22,149.39,0.01,11.41,144.54,5.35,0.91
2020,08,2020-08-19,표선1,33.280833,126.7675,맑음,41,표층,8.6,3,29.37,31.91,8.44,6.61,1.78,47.66,0.36,1.67,49.69,89.96,0.01,6.29,204.68,3.2,0.14
2020,08,2020-08-19,표선2,33.325556,126.865556,맑음,30,표층,10.7,1,27.24,32.03,8.52,7.72,1.78,6.99,0.24,0.27,7.49,139.29,0.25,10.2,121.16,3.7,0.7
2020,08,2020-08-19,한림1,33.376111,126.185,맑음,25,표층,10.3,1,26.07,32.29,8.42,7.86,1.19,29.75,0.14,0.55,30.44,142.34,0.01,8.84,49.62,3.15,0.78
2020,08,2020-08-19,한림2,33.463056,126.274444,맑음,32,표층,9.8,2,26.19,32.21,8.43,7.93,1.66,9.7,0.78,20.65,31.14,138.05,0.03,10.57,152.21,2.75,2.5
2020,08,2020-08-19,한림3,33.294444,126.16,맑음,13,표층,8.7,2,24.86,32.54,8.39,6.91,1.29,2.1,0.77,7.95,10.82,108.37,4.37,9.64,147.73,2.75,2.12
2020,08,2020-08-19,대정1,33.2025,126.251667,맑음,18,저층,13.7,1,25.22,32.48,8.37,6.99,1.62,2.6,0.49,16.51,19.6,165.58,0.12,21.92,219.46,1.4,2.5
2020,08,2020-08-19,대정2,33.22,126.3275,맑음,27,저층,9.4,2,20.46,33.52,8.3,6.52,1.65,53.48,5.19,62.71,121.38,162.5,7.78,16.59,271.99,6.75,0.81
2020,08,2020-08-19,대정3,33.237778,126.202778,맑음,26,저층,10.2,1,23.22,32.9,8.37,8.45,1.65,23.18,0.03,2,25.21,120.53,0.01,10.48,54.68,4.8,5.08
2020,08,2020-08-19,서귀포1,33.2625,126.661111,맑음,28,저층,7.8,2,21.64,33.17,8.39,7.07,1.78,0.71,1.43,11.79,13.93,116.05,0.59,12.15,88.17,3.8,2.08
2020,08,2020-08-19,서귀포2,33.229444,126.4125,맑음,22,저층,8.3,1,23.77,32.74,8.39,7.69,1.93,20.79,0.39,1.41,22.6,117.7,0.01,10.42,84.11,4.8,4.2
2020,08,2020-08-19,서귀포3,33.229444,126.566944,맑음,49,저층,11.5,3,17.21,34.19,8.39,6.22,1.73,0.22,1.48,14.46,16.17,114.88,0.62,10.76,144.84,2.95,1.98
2020,08,2020-08-19,성산포1,33.48,126.938611,맑음,16,저층,14.7,1,25.45,32.24,8.4,7,1.07,2.72,0.64,10.09,13.45,189.49,0.01,11.69,156.83,2.7,0.67
2020,08,2020-08-19,성산포2,33.411389,126.938611,맑음,45,저층,8.2,2,18.25,34.04,8.3,6.39,1.06,12.94,3.4,73.21,89.54,158.96,10.91,16.93,261.44,4.7,0.06
2020,08,2020-08-19,제주1,33.526944,126.532778,맑음,15,저층,12.8,1,23.17,32.67,8.41,6.66,1.35,23.17,0.35,5.87,29.39,161.63,0.01,13.58,213.22,4.4,2.22
2020,08,2020-08-19,제주2,33.500556,126.427778,맑음,26,저층,9.8,1,23.27,32.77,8.38,7.49,1.3,50.32,0.67,5.87,56.85,140.24,0.01,11.56,105.84,4.35,4.38
2020,08,2020-08-19,제주3,33.533889,126.568333,맑음,19,저층,12.7,1,24.62,32.35,8.4,7.26,1.66,10.98,0.07,8.67,19.71,127.16,0.01,10.32,222.82,5.8,1.86
2020,08,2020-08-19,조천1,33.5375,126.855556,맑음,14,저층,13.2,1,23.8,32.67,8.42,6.86,2.23,3.36,0.59,10.96,14.91,140,0.01,10.11,210.56,4.8,0.22
2020,08,2020-08-19,조천2,33.573889,126.732778,맑음,42,저층,15.7,3,17.54,33.97,8.3,5.98,1.5,4.72,3,71.02,78.74,172,9.8,18.57,271.01,3.85,0.11
2020,08,2020-08-19,조천3,33.560556,126.666389,맑음,29,저층,12.7,2,18.24,33.85,8.37,6.67,1.78,29.04,1.89,25.68,56.6,132.22,2.39,12,188.24,4.6,1.13
2020,08,2020-08-19,표선1,33.280833,126.7675,맑음,41,저층,8.6,3,18.27,34.02,8.3,5.9,0.76,1.02,3.78,50.05,54.85,145.21,8.49,15.53,186.82,5.1,0.07
2020,08,2020-08-19,표선2,33.325556,126.865556,맑음,30,저층,10.7,1,20.84,33.45,8.4,7.14,1.3,20.38,1.29,6.72,28.39,103.36,0.01,9.46,156.21,4.55,3.12
2020,08,2020-08-19,한림1,33.376111,126.185,맑음,25,저층,10.3,1,24.67,32.59,8.41,7.68,1.1,19.78,0.21,0.98,20.97,124.91,0.01,10.11,72.1,3.9,2.16
2020,08,2020-08-19,한림2,33.463056,126.274444,맑음,32,저층,9.8,2,22.19,33.12,8.39,7.26,1.42,6.19,0.04,3.82,10.05,111.69,0.01,10.08,94.78,8.8,3.98
2020,08,2020-08-19,한림3,33.294444,126.16,맑음,13,저층,8.7,2,23.27,32.88,8.37,6.97,1.96,19.31,0.07,2.3,21.67,105.71,0,10.29,72.83,3.9,5.98
2020,05,2020-05-18,대정1,33.2025,126.251667,흐림,20,표층,6,3,16.88,33.89,8.4,9.15,1.61,12.1,1.01,14.08,27.19,136.32,1.98,14.11,196.31,2.35,3.54
2020,05,2020-05-18,대정2,33.22,126.3275,흐림,29,표층,7,3,17.29,33.87,8.45,8.82,1.33,5.63,0.52,6.41,12.56,121.41,0.71,14.42,161.48,3.15,3.9
2020,05,2020-05-18,대정3,33.237778,126.202778,흐림,30,표층,7.5,3,16.38,33.79,8.38,8.07,1.59,0.76,2.16,47.94,50.85,162.97,6.14,16.28,239.6,3.35,2.62
2020,05,2020-05-18,서귀포1,33.2625,126.661111,흐림,29,표층,4.5,3,17.4,33.52,8.43,9.63,1.51,5.87,0,26.07,31.93,150.7,1.52,18.54,208.96,9.4,1.8
2020,05,2020-05-18,서귀포2,33.229444,126.4125,흐림,24,표층,8,2,17.4,33.72,8.44,8.55,1.64,12.7,0.66,32.66,46.02,120.92,1.21,11.01,243.68,3.65,2.18
2020,05,2020-05-18,서귀포3,33.229444,126.566944,흐림,49,표층,6,3,17.43,33.77,8.41,8.92,0.97,3.29,0.01,7,10.3,129.04,0.37,13.98,144.37,2.7,3.36
2020,05,2020-05-18,성산포1,33.48,126.938611,흐림,19,표층,9,1,16.35,33.48,8.39,9.15,0.98,0.74,1.23,13.93,15.9,136.64,2.42,12.25,132.22,4.6,1.26
2020,05,2020-05-18,성산포2,33.411389,126.938611,흐림,47,표층,9,2,16.75,33.19,8.41,9.07,1.4,1.01,0.55,6.58,8.13,130.96,1.15,12.87,105.76,4.6,3.52
2020,05,2020-05-18,제주1,33.526944,126.532778,흐림,15,표층,4.5,2,16.25,33.81,8.37,8.72,0.9,0.92,0.94,12.54,14.41,135.04,2.11,12.62,164.56,3,1.03
2020,05,2020-05-18,제주2,33.500556,126.427778,흐림,29,표층,6,3,16.44,33.83,8.39,8.61,0.92,1.04,1.44,9.66,12.14,105.34,1.98,13.8,173.94,2.8,2.72
2020,05,2020-05-18,제주3,33.533889,126.568333,흐림,19,표층,8.3,2,16.47,33.39,8.4,10.16,0.95,1.13,0.92,17.98,20.03,130.1,1.27,12.68,201.82,3.4,3.02
2020,05,2020-05-18,조천1,33.5375,126.855556,흐림,18,표층,10,1,16.3,33.2,8.39,8.78,1.54,0.87,0.9,28.6,30.37,150.98,1.67,12.34,171.95,3.25,1.45
2020,05,2020-05-18,조천2,33.573889,126.732778,흐림,43,표층,12,1,16.2,33.52,8.38,8.45,1.15,0.62,2.17,16.16,18.94,128.6,2.98,13.05,148.2,3.5,1.31
2020,05,2020-05-18,조천3,33.560556,126.666389,흐림,30,표층,10,1,16.19,33.53,8.38,8.8,1.45,2.03,2.41,17.3,21.74,138.82,2.73,13.3,171.67,3.45,1.62
2020,05,2020-05-18,표선1,33.280833,126.7675,흐림,40,표층,6,3,17.04,33.33,8.43,9.43,1.58,5.74,0.2,4.44,10.37,169.81,1.67,21.27,96.29,14.4,7.66
2020,05,2020-05-18,표선2,33.325556,126.865556,흐림,29,표층,7.5,3,16.61,33.55,8.39,9.35,1.81,1.26,0.04,5.26,6.57,135.58,0.12,13.49,138.68,4.95,3.72
2020,05,2020-05-18,한림1,33.376111,126.185,흐림,27,표층,7,3,16.33,33.9,8.39,8.71,1.4,1.61,1.22,15.81,18.63,126.49,2.88,13.92,185.05,3.3,3.96
2020,05,2020-05-18,한림2,33.463056,126.274444,흐림,33,표층,4.5,3,16.74,33.81,8.42,9.16,1.59,2.9,0.69,0.83,4.41,121.98,0,13.58,117.1,2.4,3.92
2020,05,2020-05-18,한림3,33.294444,126.16,흐림,19,표층,8,2,16.27,33.92,8.36,7.92,1.38,20.41,1.61,27.2,49.22,116.16,4,16.21,164.98,4.35,2.3
2020,05,2020-05-18,대정1,33.2025,126.251667,흐림,20,저층,6,3,16.82,33.9,8.4,8.57,1.17,6.64,1.09,12.33,20.06,115.88,1.95,14.66,147.87,3.85,2.72
2020,05,2020-05-18,대정2,33.22,126.3275,흐림,29,저층,7,3,16.5,34,8.4,7.96,1.1,8.89,2.38,23.93,35.2,106.44,4.71,13.49,156.77,2.55,0.84
2020,05,2020-05-18,대정3,33.237778,126.202778,흐림,30,저층,7.5,3,16.3,33.86,8.36,7.97,1.35,24.01,1.47,26.39,51.87,126.49,5.15,15.13,145.4,3.15,1.57
2020,05,2020-05-18,서귀포1,33.2625,126.661111,흐림,29,저층,4.5,3,16.54,33.83,8.43,9.4,1.48,3.14,0.01,13.79,16.94,135.88,0.12,18.23,158.76,9.4,5.94
2020,05,2020-05-18,서귀포2,33.229444,126.4125,흐림,24,저층,8,2,16.76,34.03,8.42,8.11,1.35,1.48,1.78,20.37,23.63,106.37,3.88,14.17,168.5,3,1.02
2020,05,2020-05-18,서귀포3,33.229444,126.566944,흐림,49,저층,6,3,16.36,34.18,8.36,8.18,1.23,3.22,1.67,17.36,22.25,106.72,4,13.08,146.89,3.05,0.67
2020,05,2020-05-18,성산포1,33.48,126.938611,흐림,19,저층,9,1,16.3,33.54,8.39,8.63,1.96,5.68,1.51,13.06,20.26,145.87,2.82,12.77,122.16,4.25,1.09
2020,05,2020-05-18,성산포2,33.411389,126.938611,흐림,47,저층,9,2,16.02,33.85,8.31,8.44,1.25,2.86,2.21,11.96,17.02,131.95,2.39,12.31,131.35,4.2,0.73
2020,05,2020-05-18,제주1,33.526944,126.532778,흐림,15,저층,4.5,2,16.08,33.95,8.37,8.18,0.95,1.62,3.11,20.27,25,134.86,4.81,15.5,144.96,2.7,0.61
2020,05,2020-05-18,제주2,33.500556,126.427778,흐림,29,저층,6,3,16.29,33.89,8.38,8.52,0.8,1.78,2.34,14.14,18.26,110.8,2.64,13.08,162.06,2.85,2.22
2020,05,2020-05-18,제주3,33.533889,126.568333,흐림,19,저층,8.3,2,16.11,33.91,8.37,8.65,0.95,2.74,4.65,21.59,28.98,129.89,4.77,14.54,195.05,3.45,0.99
2020,05,2020-05-18,조천1,33.5375,126.855556,흐림,18,저층,10,1,16.09,33.52,8.37,8.31,1.69,1.12,2.95,20.5,24.57,138.8,3.81,13.21,159.18,3.35,0.61
2020,05,2020-05-18,조천2,33.573889,126.732778,흐림,43,저층,12,1,15.96,33.96,8.35,8.09,1.22,0.88,4.51,23.25,28.64,128.63,5.74,14.76,145.04,3.3,0.46
2020,05,2020-05-18,조천3,33.560556,126.666389,흐림,30,저층,10,1,15.98,33.93,8.35,8.7,2.55,0.01,6.02,33.15,39.19,133,6.51,15.25,206.42,3.4,0.51
2020,05,2020-05-18,표선1,33.280833,126.7675,흐림,40,저층,6,3,16.29,33.75,8.4,9.09,1.3,1.82,0.35,16.9,19.07,126.97,0,12.03,185.11,15.5,2.1
2020,05,2020-05-18,표선2,33.325556,126.865556,흐림,29,저층,7.5,3,16.19,33.73,8.39,8.68,2.29,3.08,0.94,7.25,11.27,119.13,2.08,11.25,117.43,4.05,1.39
2020,05,2020-05-18,한림1,33.376111,126.185,흐림,27,저층,7,3,16.09,33.98,8.36,8.06,0.98,1.04,2.87,35.39,39.3,106.19,6.36,12.71,187.99,3.75,0.77
2020,05,2020-05-18,한림2,33.463056,126.274444,흐림,33,저층,4.5,3,16.04,34.03,8.4,8.08,1.4,1.68,0.25,4.06,5.99,122.51,1.05,13.8,142.86,2.9,3.5
2020,05,2020-05-18,한림3,33.294444,126.16,흐림,19,저층,8,2,16.07,34,8.33,7.74,1.3,1.19,2.72,44.74,48.65,142.48,7.6,15.93,212.41,5,1
2020,02,2020-02-20,서귀포1,33.2625,126.661111,맑음,31,표층,12.5,1,16.33,34.48,8.29,8.66,1.13,2.9,3.92,52.12,58.94,103.24,7.63,12.31,193.12,25.05,0.33
2020,02,2020-02-20,서귀포3,33.229444,126.566944,맑음,51,표층,12.5,1,16.44,34.53,8.29,8.66,0.53,11.27,4.35,51.52,67.14,157.61,7.69,18.1,185.47,20.25,0.2
2020,02,2020-02-20,표선1,33.280833,126.7675,맑음,47,표층,9.8,1,16.23,34.48,8.29,8.78,1.3,5.78,4.4,55.85,66.02,168.21,7.81,15.28,212.44,21.55,0.42
2020,02,2020-02-20,표선2,33.325556,126.865556,맑음,33,표층,10,1,16.19,34.56,8.22,9.3,1.66,3.19,3.46,32.9,39.55,139.64,5.12,17.92,123.06,19.6,0.62
2020,02,2020-02-20,서귀포1,33.2625,126.661111,맑음,31,저층,12.5,1,16.34,34.48,8.28,8.73,1.66,4.52,4.27,51.53,60.33,111.96,7.04,13.3,192.22,34.8,0.25
2020,02,2020-02-20,서귀포3,33.229444,126.566944,맑음,51,저층,12.5,1,16.45,34.53,8.29,8.69,0.45,0.73,4.54,51.41,56.67,107.62,8.68,14.51,183.88,25.35,0.11
2020,02,2020-02-20,표선1,33.280833,126.7675,맑음,47,저층,9.8,1,16.3,34.5,8.27,8.67,1.7,0.41,4.54,52.67,57.61,138.46,7.41,15,192.84,19.45,0.11
2020,02,2020-02-20,표선2,33.325556,126.865556,맑음,33,저층,10,1,16.2,34.56,8.27,8.82,2.14,3.71,4.34,42.21,50.26,131.84,7.04,16.8,153.78,16.9,0.2
2020,02,2020-02-19,대정1,33.2025,126.251667,맑음,20,표층,9.5,1,15.12,34.49,8.32,8.32,0.54,2.93,3.56,63.76,70.24,122.39,9.39,13.33,211.34,19.55,0.24
2020,02,2020-02-19,대정2,33.22,126.3275,맑음,29,표층,10.5,1,16.01,34.54,8.36,8.32,0.57,0.87,4.23,54.29,59.39,122.47,8.06,14.66,195.69,20.3,0.28
2020,02,2020-02-19,대정3,33.237778,126.202778,맑음,28,표층,8,1,15.49,34.5,8.31,8.53,0.51,3.78,2.77,56.35,62.9,170.93,9.05,20.15,188.38,18.9,0.16
